"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,12,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,12,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,9,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Abduzione Anche (Macchina)",,"",0,"failure",70,12,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Abduzione Anche (Macchina)",,"",1,"failure",70,12,,0,
"Leg","25 ott 2025, 15:46","25 ott 2025, 16:59","","Abduzione Anche (Macchina)",,"",2,"failure",70,12,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Chest Press (Macchina)",,"",0,"failure",15,9,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Chest Press (Macchina)",,"",1,"failure",15,9,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Chest Press (Macchina)",,"",2,"failure",15,8,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Panca Inclinata (Manubrio)",,"",0,"failure",8,9,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Panca Inclinata (Manubrio)",,"",1,"failure",8,9,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,6,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,4,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Aperture Laterali (Manubrio)",,"",0,"failure",4,11,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Aperture Laterali (Manubrio)",,"",1,"failure",4,11,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,11,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,10,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,9,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Pushdown Tricipiti",,"",0,"failure",12.5,6,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Pushdown Tricipiti",,"",1,"failure",12.5,6,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Crunch (Macchina)",,"",0,"failure",30,12,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Crunch (Macchina)",,"",1,"failure",30,12,,0,
"Push","24 ott 2025, 11:40","24 ott 2025, 12:40","","Crunch (Macchina)",,"",2,"failure",30,12,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Lat Pulldown (Macchina)",,"",0,"failure",35,7,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Lat Pulldown (Macchina)",,"",1,"failure",35,7,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Lat Pulldown (Macchina)",,"",2,"failure",35,5,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Lat Pulldown (Macchina)",,"",0,"failure",30,6,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Lat Pulldown (Macchina)",,"",1,"failure",30,6,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Rematore basso iso-laterale",,"",0,"failure",30,5,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Rematore basso iso-laterale",,"",1,"failure",30,6,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Rematore basso iso-laterale",,"",2,"failure",30,6,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Rematore al Cavo da Seduto - Presa Larga",,"",0,"failure",20,8,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Rematore al Cavo da Seduto - Presa Larga",,"",1,"failure",20,6,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,5,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,5,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,5,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Bayesian curl",,"",0,"failure",2.5,4,,0,
"Pull","19 ott 2025, 12:15","19 ott 2025, 13:04","","Bayesian curl",,"",1,"failure",1.5,10,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Estensione Polpacci (Macchina)",,"",0,"failure",60,12,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Estensione Polpacci (Macchina)",,"",1,"failure",60,12,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Estensione Polpacci (Macchina)",,"",2,"failure",60,12,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Hack Squat (Macchina)",,"",0,"normal",10,8,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Hack Squat (Macchina)",,"",1,"normal",10,8,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Stacco da Terra (Manubrio)",,"",0,"failure",16,9,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Stacco da Terra (Manubrio)",,"",1,"failure",16,8,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Leg Press (Macchina)",,"",0,"failure",120,7,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Leg Press (Macchina)",,"",1,"failure",120,8,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Leg Curl Seduto (Macchina)",,"",0,"failure",30,9,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Leg Curl Seduto (Macchina)",,"",1,"failure",30,8,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,10,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,10,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,8,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Abduzione Anche (Macchina)",,"",0,"failure",65,12,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Abduzione Anche (Macchina)",,"",1,"failure",65,12,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Abduzione Anche (Macchina)",,"",2,"failure",70,12,,0,
"Leg","19 ott 2025, 11:07","19 ott 2025, 12:09","","Tapis Roulant",,"",0,"normal",,0,1,1200,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Chest Press (Macchina)",,"",0,"failure",15,9,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Chest Press (Macchina)",,"",1,"failure",15,9,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Chest Press (Macchina)",,"",2,"failure",15,8,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Panca Inclinata (Manubrio)",,"",0,"failure",8,9,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Panca Inclinata (Manubrio)",,"",1,"failure",8,8,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,6,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,4,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Aperture Laterali (Manubrio)",,"",0,"failure",4,11,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Aperture Laterali (Manubrio)",,"",1,"failure",4,11,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,10,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,6,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,6,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Pushdown Tricipiti",,"",0,"failure",10,11,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Pushdown Tricipiti",,"",1,"failure",10,7,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Crunch (Macchina)",,"",0,"failure",30,11,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Crunch (Macchina)",,"",1,"failure",30,11,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Crunch (Macchina)",,"",2,"failure",30,11,,0,
"Push","17 ott 2025, 19:08","17 ott 2025, 20:07","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Hip Thrust (macchina)",,"",0,"failure",30,9,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Hip Thrust (macchina)",,"",1,"failure",30,8,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Hip Thrust (macchina)",,"",2,"failure",30,7,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Hip Thrust (macchina)",,"",3,"failure",30,7,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Stacco da Terra (Manubrio)",,"",0,"failure",16,7,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Stacco da Terra (Manubrio)",,"",1,"failure",16,6,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Stacco da Terra (Manubrio)",,"",3,"failure",16,5,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Estensioni Glutei al Cavo",,"",0,"failure",7.5,9,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Estensioni Glutei al Cavo",,"",1,"failure",7.5,10,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Panca Inclinata (Manubrio)",,"",0,"failure",10,6,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Panca Inclinata (Manubrio)",,"",1,"failure",10,6,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Panca Inclinata (Manubrio)",,"",2,"failure",10,5,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Alzata Frontale (Manubrio)",,"",0,"failure",4,9,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Alzata Frontale (Manubrio)",,"",1,"failure",4,9,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Bicipiti Martello (Manubrio)",0,"",0,"failure",6,8,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Bicipiti Martello (Manubrio)",0,"",1,"failure",6,8,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,6,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Pushdown Tricipiti",0,"",0,"failure",10,12,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Pushdown Tricipiti",0,"",1,"failure",12.5,5,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Pushdown Tricipiti",0,"",2,"failure",12.5,4,,0,
"Full body","4 ott 2025, 16:26","4 ott 2025, 17:54","","Tapis Roulant",,"",0,"normal",,0,,1200,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Lat Pulldown (Macchina)",,"",0,"failure",35,7,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Lat Pulldown (Macchina)",,"",1,"failure",35,7,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Lat Pulldown (Macchina)",,"",2,"failure",35,4,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Lat Pulldown (Macchina)",,"",0,"failure",30,7,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Lat Pulldown (Macchina)",,"",1,"failure",30,6,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Rematore basso iso-laterale",,"",0,"failure",30,6,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Rematore basso iso-laterale",,"",1,"failure",30,7,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Rematore basso iso-laterale",,"",2,"failure",30,6,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Rematore al Cavo da Seduto - Presa Larga",,"",0,"failure",20,6,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Rematore al Cavo da Seduto - Presa Larga",,"",1,"failure",20,6,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,7,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,4,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,3,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Bayesian curl",,"",0,"failure",1.5,12,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Bayesian curl",,"",1,"failure",1.5,12,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Crunch (Macchina)",,"",0,"failure",30,8,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Crunch (Macchina)",,"",1,"failure",30,8,,,
"Pull","3 ott 2025, 19:09","3 ott 2025, 20:14","","Tapis Roulant",,"",0,"normal",,,1,600,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Estensione Polpacci (Macchina)",,"",0,"failure",40,12,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Estensione Polpacci (Macchina)",,"",1,"failure",60,9,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Estensione Polpacci (Macchina)",,"",2,"failure",60,9,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Hack Squat (Macchina)",,"",0,"normal",10,6,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Hack Squat (Macchina)",,"",1,"normal",10,5,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Stacco da Terra (Manubrio)",,"",0,"failure",16,7,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Stacco da Terra (Manubrio)",,"",1,"failure",16,6,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Stacco da Terra (Manubrio)",,"",2,"failure",16,5,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Leg Press Orizzontale (Macchina)",,"",0,"failure",50,10,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Leg Press Orizzontale (Macchina)",,"",1,"failure",60,8,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Leg Curl Seduto (Macchina)",,"",0,"failure",30,8,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Leg Curl Seduto (Macchina)",,"",1,"failure",30,8,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,8,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,7,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,7,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Abduzione Anche (Macchina)",,"",0,"failure",60,10,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Abduzione Anche (Macchina)",,"",1,"failure",65,10,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Abduzione Anche (Macchina)",,"",2,"failure",65,10,,,
"Leg","1 ott 2025, 18:55","1 ott 2025, 19:57","","Tapis Roulant",,"",0,"normal",,,1,1200,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Chest Press (Macchina)",,"",0,"failure",15,7,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Chest Press (Macchina)",,"",1,"failure",15,6,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Chest Press (Macchina)",,"",2,"failure",15,6,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Lento in Avanti (Smith Machine)",,"",0,"failure",10,6,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Lento in Avanti (Smith Machine)",,"",1,"failure",10,6,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Lento in Avanti (Smith Machine)",,"",2,"failure",10,3,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Aperture Laterali (Manubrio)",,"",0,"failure",4,11,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Aperture Laterali (Manubrio)",,"",1,"failure",4,11,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",0,"failure",4,9,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",1,"failure",4,8,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Estensione Tricipiti Braccio Singolo (Manubrio)",,"",2,"failure",4,5,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Pushdown Tricipiti",,"",0,"failure",10,12,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Pushdown Tricipiti",,"",1,"failure",10,9,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Crunch (Macchina)",,"",0,"failure",20,10,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Crunch (Macchina)",,"",1,"failure",30,8,,,
"Push","29 set 2025, 18:43","29 set 2025, 19:39","","Pilates",,"",0,"normal",,,,2700,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Estensione Polpacci (Macchina)",,"",0,"failure",40,15,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Estensione Polpacci (Macchina)",,"",1,"failure",55,12,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Estensione Polpacci (Macchina)",,"",2,"failure",55,12,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Hack Squat (Macchina)",,"",0,"normal",10,7,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Hack Squat (Macchina)",,"",1,"normal",10,7,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Stacco da Terra (Manubrio)",,"",0,"failure",16,5,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Stacco da Terra (Manubrio)",,"",1,"failure",16,7,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Stacco da Terra (Manubrio)",,"",2,"failure",16,6,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Leg Press (Macchina)",,"",0,"failure",120,5,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Leg Press (Macchina)",,"",1,"failure",120,5,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Leg Curl Seduto (Macchina)",,"",0,"failure",25,12,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Leg Curl Seduto (Macchina)",,"",1,"failure",30,8,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Estensione Dorso (Ipertensione con Peso)",,"",0,"failure",8,8,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Estensione Dorso (Ipertensione con Peso)",,"",1,"failure",8,8,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Estensione Dorso (Ipertensione con Peso)",,"",2,"failure",8,6,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Abduzione Anche (Macchina)",,"",0,"failure",60,12,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Abduzione Anche (Macchina)",,"",1,"failure",65,10,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Abduzione Anche (Macchina)",,"",2,"failure",65,10,,,
"Leg","3 set 2025, 19:08","3 set 2025, 20:14","Non avevo voglia, ma pazienza si fa lo stesso","Tapis Roulant",,"",0,"normal",,,1,1200,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Hip Thrust (macchina)",,"",0,"failure",30,8,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Hip Thrust (macchina)",,"",1,"failure",30,8,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Hip Thrust (macchina)",,"",2,"failure",30,8,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Hip Thrust (macchina)",,"",3,"failure",30,8,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Stacco da Terra (Bilanciere)",,"",0,"failure",50,6,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Stacco da Terra (Bilanciere)",,"",1,"failure",50,6,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Stacco da Terra (Bilanciere)",,"",2,"failure",50,6,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Stacco da Terra (Bilanciere)",,"",3,"failure",50,3,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Estensioni Glutei al Cavo",,"",0,"normal",7.5,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Estensioni Glutei al Cavo",,"",1,"normal",7.5,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Panca Inclinata (Manubrio)",,"",0,"failure",8,10,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Panca Inclinata (Manubrio)",,"",1,"failure",10,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Panca Inclinata (Manubrio)",,"",2,"failure",10,6,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Alzata Frontale (Manubrio)",,"",0,"normal",4,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Alzata Frontale (Manubrio)",,"",1,"normal",4,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Bicipiti Martello (Manubrio)",0,"",0,"failure",6,10,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Bicipiti Martello (Manubrio)",0,"",1,"failure",6,9,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Bicipiti Martello (Manubrio)",0,"",2,"failure",6,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Pushdown Tricipiti",0,"",0,"failure",10,12,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Pushdown Tricipiti",0,"",1,"failure",12.5,7,,,
"Full body","14 ago 2025, 19:09","14 ago 2025, 20:23","","Pushdown Tricipiti",0,"",2,"failure",12.5,7,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Lat Pulldown (Macchina)",,"",0,"failure",35,7,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Lat Pulldown (Macchina)",,"",1,"failure",35,7,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Lat Pulldown (Macchina)",,"",2,"failure",35,6,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Lat Pulldown (Macchina)",,"",0,"failure",30,10,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Lat Pulldown (Macchina)",,"",1,"failure",30,8,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Rematore basso iso-laterale",,"",0,"failure",30,6,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Rematore basso iso-laterale",,"",1,"failure",30,6,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Rematore basso iso-laterale",,"",2,"failure",30,6,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Rematore al Cavo da Seduto - Presa Larga",,"",0,"failure",20,12,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Rematore al Cavo da Seduto - Presa Larga",,"",1,"failure",20,10,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Curl Bicipiti (Manubrio)",,"",0,"failure",6,9,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Curl Bicipiti (Manubrio)",,"",1,"failure",6,8,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Curl Bicipiti (Manubrio)",,"",2,"failure",6,7,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Bayesian curl",,"",0,"failure",2.5,6,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Bayesian curl",,"",1,"failure",2.5,6,,,
"Pull","13 ago 2025, 17:28","13 ago 2025, 18:23","","Tapis Roulant",,"",0,"normal",,,1,600,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Estensione Polpacci (Macchina)",,"",0,"failure",40,12,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Estensione Polpacci (Macchina)",,"",1,"failure",45,12,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Estensione Polpacci (Macchina)",,"",2,"failure",55,9,,,
"Leg","12 ago 2025, 10:09","12 ago 2025, 11:28","","Hack Squat (Macchina)",,"",0,"normal",10,6,,,
